5,0.027720423,216.6707154,,
6,0.024749285,256.8360633,40.16534785,
7,0.022195978,302.4047336,45.56867033,
8,0.020115701,350.5074329,48.10269933,
9,0.018709091,390.7697637,40.26233075,
10,0.017200011,443.3093833,52.53961966,
11,0.016255521,482.5014957,39.19211241,
12,0.015004646,544.0782374,61.57674167,
13,0.01422839,589.2049406,45.12670324,
14,0.013356122,647.8574424,58.65250179,
,,,,
,,,y,-1.5
