0,0.726211795373085,0.561294232649071,0.185021537960249
1,0.872353167660749,0.217462238824006,0.326887748829731
2,0.549210847313804,0.467116212239964,0.478864342284372
3,0.688994123982086,0.74018504313069,0.520686430366348
4,0.732041993224344,0.801037852544,0.0804151170321038
5,0.722303482982827,0.765081751544352,0.340014067583015
6,0.370934750830566,0.580278656330748,0.133543813953488
7,0.609937131077219,0.17687082349895,0.19507470646231
8,0.791827656912268,0.50836836286004,0.464279887192185
-1
