25.3,0.08,83.4,0.31619620477553,0.168313490946154,0.462803823312879
25,0.02,78.6,0.372045768949022,0.201265791360866,0.468451845745598
25.7,0.15,81.4,0.339911246524904,0.176951789976945,0.451013002043334
25,1.07,78.6,0.357590492152724,0.193445912822895,0.450250856348197
25.9,1.34,83.2,0.304263973824506,0.156586902924115,0.42708925488438
25.4,1.19,86.6,0.261907556841522,0.138652536487857,0.442937997689902
25.5,1.29,84.2,0.292367013762734,0.15392253009169,0.437728079342841
25.1,0.53,85,0.290376467496751,0.156250038708556,0.46062369846955
25.4,1.04,84.4,0.292671808408021,0.154938975734918,0.444497970597771
25.8,1.28,83.3,0.303709739146291,0.157205838329402,0.430509317064143
26.2,0.97,82.6,0.316189376708017,0.159873983333327,0.425900431204723
25.6,0.7,84,0.301798486841683,0.158001398119475,0.445470144222111
25.5,0.2,87,0.266225359575804,0.140159727299924,0.457793649327518
25.2,0,82.9,0.323249007801301,0.173005122041036,0.46628216003295
25.8,0.2,85.8,0.283677070869137,0.146836554751809,0.449919893451007
25.1,1.25,82.5,0.312837178847496,0.168336028486687,0.446730139344792
26.1,1.28,85.7,0.273760465312809,0.139247213248987,0.424543021048225
25.6,1.26,88.9,0.227126981777596,0.118908418153673,0.438172814800652
25.8,1.37,86.1,0.26718240544599,0.138298607588515,0.430272029123291
23.2,7.44,85.8,0.192454148131618,0.113720923976918,0.348450738886699
23.5,10.38,84.6,0.149336409816932,0.0870332359513413,0.251921735915362
23.9,7.45,84.3,0.206402203033966,0.118035329090061,0.337139583661314
24.5,3.07,83.6,0.276722353353469,0.153630019399736,0.425915623855273
24,5.19,85.8,0.224475820763405,0.127752302572701,0.391444095503218
23.7,8.51,92.4,0.104435134882182,0.0602960747184778,0.313211338360199
23.7,8.34,89,0.147949290543293,0.0854191598182749,0.317040862113782
24,7.97,91.5,0.122689795006086,0.0698244637702885,0.324101541909079
23.1,9.28,89.5,0.129476364941206,0.0768546428529113,0.296180905705079
23.8,5.1,89.2,0.184126019248678,0.105801987562376,0.398512758379366
23.6,3,89.2,0.205021903718742,0.11892947234764,0.447958617506297
23.6,0.46,89.9,0.215812581656164,0.125188948091907,0.498232720965668
14.8,0.65,83.2,0.301862564478549,0.239670332428731,0.653698500854088
14.7,0.33,83.7,0.299389379565081,0.238371925629116,0.66360306796684
14.8,0.34,84.9,0.284397264895137,0.225803378888617,0.662588755573226
15.2,0.36,83.9,0.297096978184999,0.233236033450464,0.654792628061439
15.8,0.02,79.7,0.349839112271676,0.269922916400957,0.649895223966775
16,0.26,77.5,0.369679838377543,0.28355853841936,0.639289270987612
15.5,0.28,71,0.428732783344335,0.33369245578859,0.64248658820266
16.1,0.32,80.9,0.33335284204227,0.254938281592986,0.638584344907554
15.5,0.72,73.2,0.402716699350609,0.313443547155689,0.633507630292222
16.5,0.9,84.7,0.282464977975266,0.213447303842745,0.620628607096264
16.2,0.72,88.5,0.231496979434193,0.176516033818794,0.632597656057261
15.8,0.68,86.9,0.25505718665176,0.196792689139351,0.639158946084241
18.8,0.85,82.9,0.306967321282075,0.215475933864587,0.580749186452786
18.7,0.57,83.5,0.30298335414408,0.213402480462057,0.589189864974381
18.8,0.53,83.9,0.298641225405152,0.209631424823582,0.588524464053924
19.1,0.54,84.1,0.296332747036412,0.205880179007768,0.58295739777646
19.6,0.09,81.1,0.337701129612894,0.230538229922857,0.581456293807365
20,0.28,78.7,0.361809103430787,0.243460079328691,0.568358492569212
20,0.32,68.8,0.452999257984632,0.304821615152848,0.561269459842456
20.7,0.42,74.9,0.398375012208468,0.261160827125134,0.549732862305611
19.7,0.97,72.3,0.412140356649025,0.280352187361905,0.555202873206661
20.2,0.96,84,0.293842378753271,0.196279401425024,0.553391389578204
19.8,0.89,87.4,0.249119022659402,0.168851480544628,0.564432466487907
19.6,0.9,85.9,0.269697048582188,0.18411392424665,0.566988595619915
17.8,0.96,85.4,0.27407876507765,0.198870515847162,0.59748821235482
17.8,0.8,85.4,0.275781134023917,0.20010574831915,0.601199354946203
17.9,0.78,85.8,0.270822090047541,0.195872905485187,0.600171509845021
18.3,0.77,85.1,0.280425390991974,0.20017711448938,0.592885767468707
18.4,0.19,84.1,0.299552220293376,0.21312152720834,0.603461545012701
18.7,0.33,83.9,0.300787873613151,0.211856121611981,0.594770133023529
18.6,0.35,73.7,0.407905494063799,0.288274501637696,0.589463199308235
19.4,0.49,79,0.355189322165653,0.244200483734423,0.575285913238976
18.5,1.27,75.6,0.376442503902083,0.266933649171486,0.571889217674207
19,1.09,87.8,0.240755709738342,0.16784577940428,0.574841665857833
18.5,1.11,92,0.167752438128265,0.118952482790411,0.585944741123315
18.5,1.2,88.7,0.22581601384321,0.160125097436409,0.5817896931345
23.1,0.9,82.8,0.311706905076158,0.185023134340331,0.496726081324484
23.4,1.02,81.6,0.324349414307453,0.189909372976213,0.487496101873796
23.6,1.07,81.7,0.322787083805325,0.187242908495594,0.482381972877153
23.9,0.94,81.2,0.330358797709072,0.188922447688072,0.478153930640688
23.4,0.39,83,0.315683955890613,0.184835672510291,0.500134924336696
23.7,0.35,83.6,0.309057673005192,0.178435778005773,0.494685778237691
23.5,0.27,77,0.383465172731665,0.223483441837055,0.496899079196227
24.5,0.49,78.7,0.364037076650271,0.202105187637539,0.47181533869053
23.6,1.49,76.9,0.366842494379885,0.212798649802526,0.471849622118856
24.1,1.15,84.2,0.292743636075874,0.165794548991594,0.47148997260097
23.7,1.25,87.3,0.250062768363206,0.144374815837096,0.479778774061221
23.7,1.45,84.9,0.280196375909764,0.161772583879569,0.474699251916432
24.8,0.82,83.7,0.303404377873968,0.165867278952179,0.461757545052667
25.1,1.32,82.5,0.311963504589441,0.167865908997265,0.445482536280219
25.2,1.39,82.9,0.306537455469936,0.164060982752726,0.442175980182392
25.7,1.05,81.7,0.325121651032885,0.16925258784079,0.436034656229052
25.2,0.52,83.6,0.308511878095496,0.165117707503775,0.457763474064521
25.3,0.48,86.2,0.274763775233014,0.146258713724422,0.45740284870631
24.9,0.38,81.6,0.333904355025862,0.181588743333337,0.466137100722516
25.7,0.63,83.8,0.305207768374322,0.158885772332774,0.444179414234142
24.9,1.77,81.3,0.319415554140207,0.173709232013309,0.44119137650546
25.7,1.15,84.7,0.287877196792073,0.149863782933615,0.435750413248556
25.3,1.37,87.4,0.248644647418448,0.132355316034815,0.442434009114727
25.4,1.68,85.7,0.268779710311756,0.14229061979203,0.433821892617103
24.7,0.93,87.1,0.25691147248825,0.141180144290729,0.463760279602866
25,1.77,86.1,0.262208972072501,0.141847322750557,0.441312725050581
25.2,1.75,86.1,0.262586944820256,0.140538363115212,0.437240314430106
25.8,1.23,83.6,0.300699824960524,0.155647850481521,0.431509750494006
25.2,0.44,86.4,0.272270666871696,0.14572115865329,0.460544520353546
25.3,0.67,89.9,0.215224449276795,0.114565506630471,0.455953061091339
24.7,0.55,87.1,0.26067666969746,0.14324922699899,0.470556974563941
25.4,0.86,89.7,0.217202076130429,0.11498568101315,0.450205614822465
24.6,2,86.9,0.24867270620979,0.137356463875964,0.446117246899618
25.6,1.04,87.7,0.247716634210347,0.129687775947058,0.441425737943388
25.3,1.48,89.9,0.208480094907228,0.110975438783434,0.441665144313194
25.3,1.89,88.3,0.230300864376273,0.122590789723758,0.433503384284631
24.6,3.15,91.1,0.173356154546571,0.0957547321641473,0.425750385269843
24.9,5.16,90.8,0.160998979250946,0.0875568164358469,0.377781644466998
25.2,4.28,90.1,0.18017996137832,0.0964335711952649,0.39032568478239
25.8,2.63,86.7,0.245483753265776,0.127066979599906,0.408147815158518
25.4,0.92,88.7,0.233263034392453,0.123488271119027,0.448675470056032
25.3,1.92,94.5,0.101519197140734,0.0540393913992039,0.435854183536934
24.8,1.86,92.6,0.152993705367422,0.0836396949309905,0.447163015985183
25.4,3.22,95.5,0.0553292005656011,0.0292909990562355,0.409627536937261
24.6,4.62,92.1,0.143588634326046,0.0793123916348325,0.395702266564165
25.6,0.08,92.3,0.171501808805153,0.0897868172064359,0.460007359706644
25.3,2.28,93.6,0.126452140457899,0.0673113746358585,0.428786579761638
25.4,3.82,91.2,0.166499314036171,0.0881438950941467,0.396014605590946
24.1,5.17,90.9,0.158961401184928,0.0900273501067544,0.392273266607211
24.3,7.98,90.8,0.131895717543572,0.0739649188800266,0.319136645492795
24.5,6.21,90.7,0.15215714879316,0.084474222763792,0.36098740665453
25.1,3.57,87.5,0.224118080047918,0.1205967514677,0.405536175678695
24.6,2.87,89.8,0.197547867797616,0.109117228748157,0.430706855738878
24.6,4.73,95.7,0.0395850038685461,0.0218651103161791,0.394842234250648
24.2,4.67,93,0.125438375354857,0.0706933603805825,0.402529017953664
24.8,5.85,95.5,0.0478740873156667,0.0261721490342739,0.366011173763029
23.9,7.59,93,0.103357253976569,0.0591069635286873,0.336555906457668
24.8,2.23,93.9,0.118360902474638,0.0647063861285068,0.440793603482907
24.6,1.2,94.7,0.0971232864363209,0.053646865344566,0.464881073518985
24.6,4.21,93.1,0.126553663979663,0.0699029822763443,0.404876388533404
24.5,6.52,87.1,0.193105316977868,0.107207723676762,0.352164846959905
24.8,9.33,85.6,0.163720239870542,0.0895037536604208,0.271538294156946
25.1,7.08,85,0.206638191739341,0.111190916179526,0.327789813494788
25.6,3.75,83.4,0.270868866625138,0.141808728339517,0.38992490314197
25.1,4.23,85.6,0.239774090414586,0.129021167698471,0.391427022378307
24.9,7.26,92.7,0.111586183406019,0.0606844280796903,0.329351600606086
24.7,6.96,88.3,0.174209821182092,0.0957332401435465,0.338530192066444
25.2,7.18,90.4,0.146381103809952,0.0783441870445255,0.325595312685837
24.3,8.7,88.8,0.145284360805284,0.0814730467495992,0.298100523297843
25.1,3.9,89.7,0.189809299174792,0.102135378252154,0.399892581023874
25,1.03,90.2,0.206779072232133,0.111861381268304,0.456707252330877
25.1,2.73,89.1,0.21005255545267,0.113028167203935,0.422588872880097
25.1,7.06,84.1,0.215244985490683,0.115822186297235,0.327954835934299
25.4,9.87,82.6,0.174572259731252,0.0924176717314088,0.246198445930249
25.7,7.38,82.3,0.225813851511793,0.117554701808527,0.309613227598041
26.2,3.57,81.1,0.297723076545919,0.150536917695383,0.379679492957116
25.8,4.75,83,0.261246607583333,0.135226127654958,0.365899656730447
25.5,8.06,90,0.14121807422413,0.0743471125538611,0.298377805719563
25.4,7.8,85.7,0.189112744248671,0.100115330723824,0.305236018495642
25.8,7.59,87.9,0.170821685758292,0.0884204977751436,0.304720913207209
24.9,9,86.7,0.16048212726145,0.0872757344378161,0.280335618579353
25.8,4.45,86.1,0.231727777643914,0.119946629472997,0.373175699667219
25.5,2.06,87.6,0.238963959056231,0.125807411394611,0.425615213842991
25.7,1.77,86.6,0.256046899368722,0.133293492417653,0.425818049435682
24.9,7.37,83.8,0.212740404818503,0.115695594219564,0.323437401067513
25.3,10.38,81.5,0.169352409013274,0.0901474930143465,0.230583336679107
25.6,7.58,81.3,0.230167842506444,0.12050040839747,0.306050176114283
26.2,3.18,79.9,0.315323794072995,0.159436321115811,0.386338098905454
25.6,5.28,83.1,0.252351237997664,0.132114142910621,0.358901350644904
25.4,8.64,90,0.133852668966822,0.0708609262433356,0.28438666892981
25.4,8.52,85.3,0.180815397045778,0.0957227570628139,0.286212009490324
25.8,7.93,87.3,0.172120805878216,0.0890929466341009,0.296068981738764
24.8,9.29,86.5,0.157174473646143,0.0859252672855498,0.273017777717731
25.7,4.92,85.1,0.236887700633097,0.123319552027467,0.365248582157883
25.4,2.9,86.6,0.243502674161734,0.128909084645198,0.411811664489689
25.5,0.78,86.4,0.269029448916217,0.141635996870573,0.447633568428818
23.2,0.45,81.6,0.331299294801798,0.195764353657869,0.502525798481824
23,0.07,82.2,0.328704236211623,0.195991017299411,0.514267118246471
23,0.24,84,0.304614769827127,0.181627591146735,0.512081982728215
23.2,0.28,83.7,0.308133937822202,0.182075972162588,0.50688088964861
23.2,0.06,82.3,0.327832709029004,0.193715952306406,0.5102052092183
23.2,0.35,80.5,0.345005186412152,0.203863148477251,0.503794360265388
22.7,0.41,76.8,0.38253269086601,0.231134189264296,0.511112825456217
23.6,0.39,81,0.339307880364793,0.196826321691657,0.494717215476397
23.3,0.81,76.5,0.380412221726542,0.223761592582556,0.490825030900257
24.5,1.06,80.6,0.336030434323577,0.186556530466083,0.462570945529406
24.3,0.74,83.6,0.305105447483906,0.171098046951724,0.474343046317336
23.9,0.7,83.9,0.301483027549745,0.172409246843388,0.484025997923912
16.5,0.61,84.2,0.291873007454016,0.22055656935632,0.627223340425068
16.4,0.2,84.2,0.296279209616655,0.224562721149792,0.638616117876605
16.4,0.3,85.8,0.274446495629498,0.208014770757374,0.637375234345319
16.7,0.29,85.2,0.282780487174702,0.212390862922017,0.632035035108909
17.1,0.05,82,0.325224223926035,0.241275161341562,0.62841333444193
17.2,0.38,80.5,0.338180693876461,0.250105268589448,0.618069644902422
16.6,0.41,75.2,0.390563999843731,0.294239924046767,0.624022255277749
17.4,0.44,83.5,0.303209665757364,0.222835973158819,0.615235102481496
16.9,0.9,76.9,0.367705749291647,0.27448685961691,0.608634129525821
17.9,0.88,85.8,0.269780061981673,0.195119255497393,0.597862261151598
17.6,0.74,89.4,0.217974710157975,0.159180151122793,0.608714517169019
17.4,0.66,87.5,0.247965894486247,0.182236015695676,0.612813330182788
13.1,0.82,84.2,0.286354512582949,0.238051619067874,0.676976125177787
13.1,0.42,82.9,0.306329897850159,0.254657513493883,0.686351097930976
13.1,0.42,84.9,0.281978001160973,0.234413346981735,0.687853514995441
13.6,0.36,83.5,0.300395637025711,0.246451950603739,0.680437224461912
14,0.08,80.7,0.336225545781119,0.272899758130257,0.678943307252706
14,0.49,80.7,0.331163664224172,0.268791247429901,0.668721803716408
13.4,0.59,72.8,0.405461238717486,0.334420590293124,0.669752578519091
14,0.6,83.8,0.294492892091477,0.239027165042249,0.668221858985254
13.5,1.15,75.6,0.372183275701385,0.306161310879179,0.655932113108455
14.6,0.81,87.8,0.239977258130274,0.191600799850125,0.65619834681843
14.2,0.84,92,0.16719541079666,0.134969269148091,0.664841385529756
14,0.79,88.2,0.233772750022362,0.189743247469004,0.66657958114944
13.5,1.03,84.7,0.278311516543356,0.22894155729354,0.665680368182214
13.6,0.67,84.1,0.289697550782613,0.237674978180158,0.672985556279579
13.7,0.57,84.8,0.282208631090548,0.230913576261797,0.67447861993854
14.2,0.48,83.4,0.300835609103817,0.242850937720079,0.667755994128403
14.4,0.09,82.9,0.311408011158669,0.250010770015956,0.673827228345817
14.5,0.61,83,0.304376497700091,0.243692260636425,0.659391169894714
14,0.8,72.6,0.404750637067549,0.328518615984962,0.65496800713158
14.6,0.76,81.8,0.316403699764244,0.252620612564288,0.653169695401441
14,1.45,75.7,0.367442539447287,0.298237244017177,0.640598445797771
14.9,0.82,88.5,0.229641640856082,0.181817942528817,0.651598621295543
14.6,0.98,92.1,0.164412525829941,0.131268986485774,0.65492206717404
14.5,1.03,89,0.219766509402433,0.17595115882181,0.653058484787988
17.2,1.09,84.6,0.282248670447913,0.208740122690674,0.604207961345023
17.3,0.88,84,0.292057040032635,0.215317458674446,0.607067408965044
17.4,0.76,84.5,0.287324408937949,0.211161521246508,0.608487109971482
17.8,0.66,84.4,0.290045827036499,0.210456155644613,0.603768894431621
18,0.06,82.8,0.316590088373837,0.228231468668269,0.612726205675402
18,0.61,85.3,0.279274490866023,0.201330457119904,0.601980098275695
17.6,0.75,76.5,0.374528709477022,0.27350666749904,0.599941736994538
18.5,0.78,81.2,0.326846910411454,0.231765641797051,0.58658806282086
17.6,1.61,78,0.347776840749651,0.253970609835498,0.580802400808212
18.4,0.93,87.4,0.247632988418029,0.176182705730333,0.588939100960985
18.1,1.1,90.5,0.196534398463716,0.141220352053075,0.592281455834764
18.1,1.3,88.1,0.233681278874195,0.167912348824367,0.586077468064727
20.5,1.14,81.7,0.318812491965941,0.210590902111,0.542531920949487
20.7,1.23,80.3,0.333073645527969,0.21835151827783,0.53603249524572
20.8,1.14,80.6,0.331158620073289,0.21626792716937,0.536240995201224
21.1,0.91,81.1,0.328992554799372,0.212372228999454,0.535638575966129
20.9,0.26,81.7,0.330120247660414,0.21476209880012,0.553277909165131
21,0.69,85.6,0.277107769184109,0.179577849162776,0.544806902904192
20.7,0.8,78.2,0.360665401606599,0.236439715625808,0.543860857764014
21.6,0.89,81,0.330866584618328,0.20937840259945,0.526266504523549
20.7,1.89,78.6,0.341313377404157,0.223753200426882,0.520791929034385
21.5,1.01,83.8,0.2969094211458,0.188648260124271,0.527383115857531
20.9,1.28,88.2,0.23444678259689,0.152521038755665,0.535815695611708
21.1,1.62,84.7,0.27850265701452,0.179779843615345,0.522735644434182
21.4,1.21,82.4,0.310925011049282,0.198345570302785,0.524373191675975
21.7,1.72,80.5,0.325445864125186,0.205114266834017,0.50688617149695
21.7,1.59,81.3,0.318636805850513,0.200822815782415,0.510055185333834
22.1,1.16,80.8,0.330076846292983,0.20462604880561,0.510814258437662
21.7,0.35,83.2,0.31206536280425,0.196681123196771,0.536445850753179
21.9,0.85,87.1,0.255493373643794,0.159711529084735,0.524633713588023
21.5,0.87,81.5,0.32545582899245,0.206785879847775,0.528926280244272
22.3,1.04,84.6,0.287387010480818,0.176664934056135,0.511364840986456
21.5,2.19,81.5,0.308396117328268,0.195946597917111,0.501201074459788
22.3,1.03,85,0.28241071025428,0.173605861379559,0.511788506457923
21.8,1.45,87.7,0.240872468858632,0.151192491170903,0.514622573324567
22,1.87,84.7,0.276403938712844,0.172068689879405,0.500314360510316
23.5,1.36,83.9,0.293429046863504,0.171010401963962,0.480098846097072
23.7,2.33,82.9,0.293349196070899,0.169366421222616,0.456475159770125
23.9,2.06,83.2,0.29354424353009,0.167869290532066,0.457861857361432
24.3,1.36,82.3,0.312995435746758,0.175522620794566,0.462287975764578
23.8,0.23,85.4,0.287107103468969,0.164976695386368,0.495657339584526
24,1.07,89.1,0.224494990183066,0.127763212155267,0.47768014961102
23.6,1,84.8,0.286449404597603,0.166164082593944,0.485350939194035
24.3,1.23,87.5,0.247824724719315,0.138975972849714,0.467340818511139
23.5,2.49,84.6,0.271571352825002,0.158271741345717,0.458124892063669
24.3,0.91,86.9,0.259665759423262,0.145616227648311,0.472943964552222
24,1.57,88.4,0.230934028286609,0.131427758035013,0.467850759979087
24.1,2.04,85.9,0.261135276456804,0.147893241903745,0.455445083101617
24.7,1.71,85.4,0.271747341815707,0.149332875471017,0.448656918452178
25,3.04,84.9,0.262581885234324,0.142049057775888,0.41682329505132
25.2,2.57,84.8,0.269625459935248,0.144305425463646,0.421503688921328
25.5,1.66,83.6,0.295242517146374,0.155436397030374,0.430923528290081
25.2,0.25,86.1,0.278451302929827,0.149029078151022,0.463656467498222
25.2,1.42,91,0.18915043046456,0.10123462877495,0.445543575606793
24.8,1.41,87.8,0.242032964620266,0.132316315076273,0.453159628133463
25.6,1.74,89.5,0.213118484571625,0.111574510792974,0.429983647487762
24.8,3.02,86.5,0.24299823778656,0.132844017526253,0.422096777745052
25.6,0.4,88.3,0.244505452786982,0.128006617238091,0.452654737836198
25.2,1.45,89.8,0.210373645624164,0.112593441455506,0.444428141206248
25.4,2.23,86.9,0.246839088989751,0.130675365787517,0.424417845201451
24.8,3.69,86.9,0.230318177332371,0.1259119912344,0.408946978511791
25.1,6.13,86.6,0.204075665958063,0.109812034633207,0.350804420710664
25.3,4.99,86.2,0.223457696063622,0.118948122511316,0.371992947972017
25.8,2.88,83.6,0.280270156246705,0.145073072056649,0.402192802103589
25.5,1.72,86.4,0.259136027620848,0.136427405048097,0.431172071383583
25.5,3.19,91.6,0.164415494716757,0.0865598639442205,0.406365352424517
25.1,3.18,88.8,0.210163900573372,0.113088081423464,0.413776305122033
25.8,4.14,90.6,0.173956290072741,0.0900430275645044,0.381164284591038
25,5.69,87.7,0.197127225907246,0.106640016987884,0.362976755900178
25.8,0.97,89.4,0.22163583988104,0.114722853834981,0.438707125780665
25.5,1.6,90,0.205880044718535,0.108389715278156,0.435001229991744
25.5,3.76,88.2,0.212947659504548,0.112110604086971,0.393851378173085
24.7,4.53,87.4,0.214332640438358,0.117781867855995,0.393718254451083
25.1,7.34,85.9,0.194136215635167,0.104463669074929,0.321701409952838
25.2,5.91,86.7,0.205940605525274,0.110220847496014,0.354036888513965
25.7,3.37,84.4,0.26484631180407,0.137874311078697,0.395541865314108
25.4,2.49,86.3,0.251967036951908,0.133390075513747,0.419348450949185
25.5,4.42,91,0.164795418913464,0.0867598827248879,0.381838792083737
25.2,4.34,87,0.221834368864444,0.118727300415661,0.387790452929339
25.8,5.15,89.1,0.186074685218788,0.096315735425294,0.360104556951318
25.1,6.82,86.6,0.194679961524415,0.104756255857098,0.334653280712955
25.8,1.74,88.5,0.229065128305863,0.118568392401831,0.424925064840711
25.5,1.19,89.7,0.214479866865259,0.112917265654398,0.442107108990348
25.5,3.99,87.9,0.214504163650029,0.112930057188356,0.389187473729107
24.4,5.66,86,0.216377838437087,0.1207357453066,0.373707240725857
24.7,8.73,84.5,0.183295634394912,0.100726152324388,0.290254422134343
24.9,6.94,84.8,0.210540499380986,0.114499209512872,0.334442305500217
25.3,3.91,83.7,0.265243668685576,0.141191093231266,0.39306156708924
25,3.45,85.5,0.250473602078702,0.135498833597229,0.409072327868996
25,6.14,90.9,0.150174643577533,0.0812400543281267,0.35398466635808
24.7,5.86,86.1,0.212827169928762,0.116954569091516,0.363866857632958
25.3,6.35,88,0.185659618846387,0.0988279369069329,0.342746963132189
24.4,8.09,87,0.17192533703181,0.0959318840300705,0.313335421829221
25.1,2.72,89.1,0.210147408722554,0.113079207245915,0.422779701010338
25.1,0.4,89.4,0.22602370028682,0.121622155622035,0.465090472739989
25,4.03,88,0.212417069173336,0.114911371379109,0.39852621437028
24,6.37,84.8,0.218510003898376,0.124357073462312,0.363236275000832
24.2,9.4,83.7,0.176324758763967,0.0993714218639852,0.276639877968554
24.5,7.36,83.2,0.217811826740313,0.120924221560313,0.32981963829182
25,3.97,82,0.281862898588448,0.152479517506472,0.397140598715385
24.6,4.15,84.7,0.250593209965468,0.138417270302054,0.402468038335686
24.5,7.32,91,0.136554508669066,0.075811988304222,0.333656030072601
24.3,6.93,85.9,0.199713115269145,0.111995784588532,0.344896959200833
24.8,7.03,87.8,0.178909417444742,0.0978074820753102,0.334973069499165
23.8,8.61,87.1,0.162697081873705,0.0934885504127915,0.307098965629475
24.7,3.53,87.7,0.221627419345135,0.121790555863008,0.41454551598071
24.5,0.69,89.4,0.223155118394937,0.12389069676772,0.473765511169298
24.6,3.24,87.9,0.221942712424384,0.122591926658549,0.42248488510235
25.2,6.87,82.9,0.229067921203589,0.122598748045883,0.330427263550094
25.7,9.87,80.2,0.189735064494277,0.0987727226648076,0.241682579053798
25.9,7.57,80.5,0.236753495337511,0.121843201235327,0.301103549501437
26.3,3.73,79.7,0.309044912335186,0.15532411796803,0.373974925064631
25.9,4.78,82.3,0.267824362238142,0.137833562361497,0.363023285819635
25.7,8.15,89.3,0.148144115670897,0.0771212094642953,0.292675401452093
25.6,7.83,84,0.203736375493479,0.106662669228857,0.300725406293969
26,7.52,85.9,0.191937038267209,0.0982047503121729,0.302426737632889
25.2,8.94,84.8,0.177373671402686,0.0949316252402892,0.277287081241166
26,4.22,84.7,0.250749604417513,0.128296250244396,0.373039722926252
25.8,1.82,86.1,0.262301455328941,0.135772136566705,0.422411719955827
26,2.19,84.7,0.276041012614505,0.141236620948517,0.410665704144198
25.3,7.19,82.1,0.230516732263844,0.122705697737173,0.320775948892481
25.7,10.35,79.6,0.181114929915424,0.0942852328886832,0.226293050729419
25.9,7.7,80.2,0.236526599492407,0.12172643119113,0.297846986856109
26.4,3.25,78.7,0.32598211751267,0.162843054242261,0.380157737111157
26,5.37,81.8,0.263679423064175,0.134911803048798,0.348824667983168
25.8,8.73,88.8,0.145520749121972,0.075324260013351,0.275602818635394
25.7,8.64,84.1,0.188677933987497,0.0982223991985314,0.278120383011597
26.1,7.92,85.7,0.187610538050669,0.0954273823645356,0.29094319559073
